,pred_res_0,pred_res_1,pred_res_2,pred_res_3,pred_res_4
2023-01-09 06:00:00+00:00,0.21299595,0.22862196,0.18236828,0.24021336,0.22144556
2023-01-09 07:00:00+00:00,0.24706286,0.2539435,0.21878785,0.26461568,0.24072522
2023-01-09 08:00:00+00:00,0.2883612,0.28270596,0.26483405,0.29257777,0.26357514
2023-01-09 09:00:00+00:00,0.3285371,0.31106466,0.31498814,0.31977782,0.28970587
2023-01-09 10:00:00+00:00,0.35726017,0.3332126,0.35834533,0.3418297,0.31617713
2023-01-09 11:00:00+00:00,0.37432295,0.35021573,0.38832098,0.36127076,0.3401999
2023-01-09 12:00:00+00:00,0.38583225,0.36419457,0.40611887,0.38780323,0.36139524
2023-01-09 13:00:00+00:00,0.3936119,0.3731174,0.4135195,0.41332975,0.37818253
2023-01-09 14:00:00+00:00,0.38983178,0.3732506,0.4103995,0.4266294,0.3877542
2023-01-09 15:00:00+00:00,0.38412,0.3690266,0.40111017,0.43555632,0.3922009
2023-01-09 16:00:00+00:00,0.3777138,0.36084878,0.38736588,0.4424728,0.39230424
2023-01-09 17:00:00+00:00,0.36777812,0.34731364,0.36305183,0.4425151,0.3880592
2023-01-09 18:00:00+00:00,0.36130458,0.33238238,0.33386898,0.4407468,0.38094473
2023-01-09 19:00:00+00:00,0.3400604,0.31000948,0.29300553,0.4228287,0.36640126
2023-01-09 20:00:00+00:00,0.30961758,0.28192472,0.20745432,0.39633837,0.34444457
2023-01-09 21:00:00+00:00,0.28187758,0.2480647,0.081263304,0.3750631,0.3159777
2023-01-09 22:00:00+00:00,0.2594428,0.21461856,-0.023979872,0.3588539,0.28441542
2023-01-09 23:00:00+00:00,0.23953605,0.18630838,-0.07183626,0.33507475,0.25352627
2023-01-10 00:00:00+00:00,0.21838486,0.16982192,-0.032669425,0.29164532,0.22614688
2023-01-10 01:00:00+00:00,0.20082927,0.17026132,0.04002863,0.24641845,0.20691246
2023-01-10 02:00:00+00:00,0.19032162,0.17481846,0.09322041,0.22087511,0.1970368
2023-01-10 03:00:00+00:00,0.1866309,0.18146485,0.12336558,0.21449688,0.19279563
2023-01-10 04:00:00+00:00,0.18772322,0.19163513,0.14521176,0.21731672,0.19381356
2023-01-10 05:00:00+00:00,0.19371212,0.2035377,0.16441214,0.22707036,0.19775116
2023-01-10 06:00:00+00:00,0.20143372,0.2162087,0.18297446,0.2395955,0.20326006
2023-01-10 07:00:00+00:00,0.21496862,0.23545408,0.20532066,0.25500366,0.21378481
2023-01-10 08:00:00+00:00,0.23229623,0.25679237,0.23129267,0.2737309,0.22827417
2023-01-10 09:00:00+00:00,0.25291187,0.27996057,0.25849015,0.2953668,0.24557084
2023-01-10 10:00:00+00:00,0.2749666,0.29981226,0.2857496,0.31702492,0.2648868
2023-01-10 11:00:00+00:00,0.29792154,0.3183992,0.31178457,0.3396426,0.28547412
2023-01-10 12:00:00+00:00,0.32101363,0.33658618,0.33434188,0.36216792,0.30610394
2023-01-10 13:00:00+00:00,0.34086204,0.3511988,0.35247672,0.38183507,0.32370424
2023-01-10 14:00:00+00:00,0.35744375,0.3629982,0.36682647,0.39807597,0.33840436
2023-01-10 15:00:00+00:00,0.37016368,0.37166935,0.37807244,0.4108126,0.34951258
2023-01-10 16:00:00+00:00,0.38011402,0.37945515,0.3868091,0.41975442,0.35842407
2023-01-10 17:00:00+00:00,0.38618767,0.3852327,0.39216864,0.42546526,0.36480874
2023-01-10 18:00:00+00:00,0.39383233,0.38940024,0.39781362,0.43366906,0.37002695
2023-01-10 19:00:00+00:00,0.39229298,0.38773334,0.399059,0.4338121,0.3706264
2023-01-10 20:00:00+00:00,0.3861333,0.38108677,0.3948208,0.43085995,0.36689758
2023-01-10 21:00:00+00:00,0.37842834,0.3726474,0.38549048,0.42635116,0.36038852
2023-01-10 22:00:00+00:00,0.365062,0.36098915,0.36922705,0.41850975,0.3500908
2023-01-10 23:00:00+00:00,0.34690905,0.34366453,0.34328473,0.41038564,0.33650053
2023-01-11 00:00:00+00:00,0.3274629,0.32361418,0.31911743,0.3942708,0.32018793
2023-01-11 01:00:00+00:00,0.30899918,0.30501598,0.29480195,0.37660298,0.30475742
2023-01-11 02:00:00+00:00,0.29201418,0.2889983,0.27116203,0.35926923,0.29093122
2023-01-11 03:00:00+00:00,0.27706653,0.275447,0.25099784,0.34118626,0.27899057
2023-01-11 04:00:00+00:00,0.26322997,0.26168817,0.23287731,0.32400128,0.26810014
2023-01-11 05:00:00+00:00,0.25140625,0.2482127,0.21692592,0.30773965,0.25859714
2023-01-11 06:00:00+00:00,0.24322075,0.23722482,0.20473135,0.2939116,0.2515537
2023-01-11 07:00:00+00:00,0.23787427,0.22842121,0.19622934,0.2833356,0.24654037
2023-01-11 08:00:00+00:00,0.23441029,0.22150773,0.19005156,0.27358547,0.2430268
2023-01-11 09:00:00+00:00,0.23033899,0.21627575,0.18328232,0.26150247,0.24046981
2023-01-11 10:00:00+00:00,0.22506756,0.21219522,0.17384905,0.25032207,0.23850238
2023-01-11 11:00:00+00:00,0.22181594,0.20930713,0.16209775,0.24388596,0.23879802
2023-01-11 12:00:00+00:00,0.21955407,0.20884621,0.14972901,0.24172756,0.24038935
2023-01-11 13:00:00+00:00,0.21608484,0.20835596,0.1373083,0.24227205,0.24056596
2023-01-11 14:00:00+00:00,0.21371311,0.20631784,0.12966323,0.2423195,0.23974234
2023-01-11 15:00:00+00:00,0.21349806,0.20510417,0.12711537,0.24061248,0.23966378
2023-01-11 16:00:00+00:00,0.21320337,0.20323175,0.1252197,0.23849162,0.23920935
2023-01-11 17:00:00+00:00,0.21257102,0.19938648,0.1238963,0.23334005,0.23796284
2023-01-11 18:00:00+00:00,0.21123463,0.1962884,0.12220019,0.22655103,0.23653418
2023-01-11 19:00:00+00:00,0.21296209,0.19617432,0.1229704,0.22334549,0.2372787
2023-01-11 20:00:00+00:00,0.2166745,0.19806671,0.12554318,0.22177479,0.23982936
2023-01-11 21:00:00+00:00,0.22001863,0.2010569,0.12763846,0.22086021,0.24212092
2023-01-11 22:00:00+00:00,0.22356254,0.20495713,0.12882489,0.21926269,0.24550158
2023-01-11 23:00:00+00:00,0.2271946,0.20746064,0.12896848,0.2207807,0.2481482
2023-01-12 00:00:00+00:00,0.22913116,0.20675576,0.1249364,0.22118768,0.24944538
2023-01-12 01:00:00+00:00,0.23184043,0.20581508,0.11981404,0.21886525,0.2518651
2023-01-12 02:00:00+00:00,0.23446989,0.20716721,0.11417675,0.21833387,0.25584155
2023-01-12 03:00:00+00:00,0.2369684,0.21011764,0.10915363,0.22121903,0.26098663
2023-01-12 04:00:00+00:00,0.24083328,0.21616298,0.103844166,0.2308385,0.26760536
2023-01-12 05:00:00+00:00,0.2450552,0.22478372,0.10257882,0.24594805,0.27481693
2023-01-12 06:00:00+00:00,0.2512967,0.2329827,0.103910446,0.26418373,0.2826568
2023-01-12 07:00:00+00:00,0.25645757,0.24032146,0.10532731,0.27854094,0.28919333
2023-01-12 08:00:00+00:00,0.2579772,0.24623924,0.103885174,0.2889122,0.29298192
2023-01-12 09:00:00+00:00,0.25711864,0.24844563,0.09653294,0.2972801,0.2941944
2023-01-12 10:00:00+00:00,0.25429308,0.24674618,0.08575308,0.30164996,0.2926911
2023-01-12 11:00:00+00:00,0.2506299,0.24281716,0.07330662,0.30324915,0.2898993
2023-01-12 12:00:00+00:00,0.24599737,0.23709768,0.061865628,0.30037597,0.28615326
2023-01-12 13:00:00+00:00,0.24027121,0.22987133,0.054167688,0.2947757,0.2810443
2023-01-12 14:00:00+00:00,0.23232448,0.22102237,0.047079682,0.28574678,0.27434307
2023-01-12 15:00:00+00:00,0.22304928,0.2109515,0.038160205,0.2748632,0.26602405
2023-01-12 16:00:00+00:00,0.21443701,0.19920075,0.03056544,0.26334998,0.25690526
2023-01-12 17:00:00+00:00,0.2063461,0.18704623,0.024541438,0.24917915,0.2476232
2023-01-12 18:00:00+00:00,0.19775403,0.17519027,0.021165013,0.23397484,0.23802358
2023-01-12 19:00:00+00:00,0.18899292,0.1641134,0.02230227,0.21828213,0.22821343
2023-01-12 20:00:00+00:00,0.1822542,0.15618652,0.025637984,0.20492592,0.22003871
2023-01-12 21:00:00+00:00,0.17726398,0.15061891,0.030173004,0.19619218,0.21395516
2023-01-12 22:00:00+00:00,0.17355096,0.14693922,0.03505647,0.18965217,0.20920783
2023-01-12 23:00:00+00:00,0.16989452,0.1445384,0.040590048,0.18497631,0.20481831
2023-01-13 00:00:00+00:00,0.1664986,0.1431883,0.04721266,0.18226,0.20065665
2023-01-13 01:00:00+00:00,0.16510332,0.14337635,0.05449879,0.18166044,0.19822013
2023-01-13 02:00:00+00:00,0.16447008,0.14417738,0.062573254,0.18239143,0.19663537
2023-01-13 03:00:00+00:00,0.1647197,0.14691502,0.07079524,0.18338266,0.19611537
2023-01-13 04:00:00+00:00,0.16658121,0.15168947,0.080667675,0.18688622,0.19701898
2023-01-13 05:00:00+00:00,0.17044294,0.15791434,0.09139514,0.19285128,0.1995449
2023-01-13 06:00:00+00:00,0.1756643,0.16541523,0.10182208,0.200254,0.20370525
2023-01-13 07:00:00+00:00,0.17976946,0.17220652,0.110828996,0.20733288,0.20663083
2023-01-13 08:00:00+00:00,0.1838414,0.17887366,0.118579924,0.21384898,0.20905954
2023-01-13 09:00:00+00:00,0.18811113,0.18411583,0.12530935,0.22014967,0.21142483
2023-01-13 10:00:00+00:00,0.19219124,0.1891877,0.13228953,0.22525981,0.21374273
2023-01-13 11:00:00+00:00,0.19758171,0.19491172,0.13979834,0.23054895,0.21725124
2023-01-13 12:00:00+00:00,0.2038176,0.20286185,0.14849669,0.23622945,0.22206855
2023-01-13 13:00:00+00:00,0.21090817,0.21165246,0.15851045,0.24402115,0.22793227
2023-01-13 14:00:00+00:00,0.22114438,0.22101939,0.17044407,0.253068,0.23584336
2023-01-13 15:00:00+00:00,0.2333762,0.23000664,0.18493503,0.26315084,0.24475408
2023-01-13 16:00:00+00:00,0.24693573,0.24101675,0.1995498,0.27243057,0.25390726
2023-01-13 17:00:00+00:00,0.25779903,0.25007153,0.21286553,0.27800468,0.26139498
2023-01-13 18:00:00+00:00,0.26765323,0.25597537,0.2247656,0.28420344,0.26772076
2023-01-13 19:00:00+00:00,0.27456707,0.26011205,0.23205459,0.28782174,0.27364713
2023-01-13 20:00:00+00:00,0.2788542,0.26323217,0.234483,0.29068598,0.2798388
2023-01-13 21:00:00+00:00,0.28081256,0.26695967,0.23237264,0.29328057,0.28552938
2023-01-13 22:00:00+00:00,0.2790445,0.26766974,0.22486615,0.29522225,0.28919452
2023-01-13 23:00:00+00:00,0.27627683,0.26747257,0.21145314,0.29975817,0.2907411
2023-01-14 00:00:00+00:00,0.27256382,0.2645163,0.19656831,0.30205944,0.29014927
2023-01-14 01:00:00+00:00,0.2678504,0.25929326,0.18032122,0.30138287,0.28752428
2023-01-14 02:00:00+00:00,0.26113337,0.25205314,0.16386986,0.29826412,0.28243232
2023-01-14 03:00:00+00:00,0.25317627,0.24420857,0.1498056,0.29079428,0.2761802
2023-01-14 04:00:00+00:00,0.24428725,0.23582768,0.13923413,0.28403702,0.26883358
2023-01-14 05:00:00+00:00,0.23850322,0.2297476,0.1344235,0.27885827,0.26323777
2023-01-14 06:00:00+00:00,0.23437643,0.22666508,0.13553733,0.27550623,0.25870466
2023-01-14 07:00:00+00:00,0.2343108,0.2275818,0.14342552,0.27437857,0.25709873
2023-01-14 08:00:00+00:00,0.23727018,0.23202616,0.1572991,0.2760603,0.25748682
2023-01-14 09:00:00+00:00,0.24773431,0.24435878,0.17883956,0.28450212,0.26183808
2023-01-14 10:00:00+00:00,0.26892132,0.2649992,0.21118575,0.29988775,0.27257484
2023-01-14 11:00:00+00:00,0.29508013,0.28964573,0.25168365,0.3152465,0.28904593
2023-01-14 12:00:00+00:00,0.32340652,0.31744665,0.29530817,0.33341464,0.31029785
2023-01-14 13:00:00+00:00,0.34840167,0.34223503,0.33473676,0.35436556,0.33197063
2023-01-14 14:00:00+00:00,0.36723167,0.3610229,0.36396122,0.3773308,0.35164154
2023-01-14 15:00:00+00:00,0.37889946,0.37312877,0.38167745,0.39781573,0.3681414
2023-01-14 16:00:00+00:00,0.38615078,0.37947595,0.3906749,0.4153842,0.3804255
2023-01-14 17:00:00+00:00,0.38679612,0.38071352,0.39066893,0.42703936,0.38765138
2023-01-14 18:00:00+00:00,0.3870989,0.37996352,0.3858828,0.43846014,0.3914603
2023-01-14 19:00:00+00:00,0.3798675,0.37323642,0.37862217,0.44320074,0.39013588
2023-01-14 20:00:00+00:00,0.37277675,0.36495072,0.3702075,0.44298652,0.38651532
2023-01-14 21:00:00+00:00,0.3617258,0.3527016,0.35567224,0.43997183,0.3791917
2023-01-14 22:00:00+00:00,0.34693658,0.33542353,0.33415103,0.43425515,0.36698294
2023-01-14 23:00:00+00:00,0.33506447,0.3154124,0.3033998,0.42955038,0.35081178
2023-01-15 00:00:00+00:00,0.31918007,0.28979355,0.274877,0.41904154,0.3287825
2023-01-15 01:00:00+00:00,0.3035385,0.26408982,0.2523058,0.40152666,0.30524504
2023-01-15 02:00:00+00:00,0.29082656,0.24081928,0.23887265,0.37682894,0.28268862
2023-01-15 03:00:00+00:00,0.2808094,0.22328925,0.23380774,0.34674272,0.26387352
2023-01-15 04:00:00+00:00,0.27206856,0.2134288,0.23011655,0.31902543,0.24971217
2023-01-15 05:00:00+00:00,0.26288015,0.20842105,0.22645617,0.2958497,0.23898947
2023-01-15 06:00:00+00:00,0.25567698,0.20644724,0.22395217,0.27983645,0.2322663
2023-01-15 07:00:00+00:00,0.25303167,0.20879656,0.22117698,0.26971522,0.23072726
2023-01-15 08:00:00+00:00,0.24865311,0.21135801,0.21712208,0.26391384,0.22943372
2023-01-15 09:00:00+00:00,0.2447654,0.21377957,0.21273488,0.26004043,0.2278027
2023-01-15 10:00:00+00:00,0.24182993,0.21770144,0.20980972,0.25778624,0.22712827
2023-01-15 11:00:00+00:00,0.23856288,0.21895039,0.20759243,0.25629553,0.22580922
2023-01-15 12:00:00+00:00,0.23545969,0.21785778,0.20506424,0.2541392,0.2230891
2023-01-15 13:00:00+00:00,0.23192883,0.2164343,0.20285797,0.24741444,0.21965688
2023-01-15 14:00:00+00:00,0.22793329,0.21445888,0.19971651,0.241357,0.2161308
2023-01-15 15:00:00+00:00,0.22103393,0.20970571,0.19329435,0.2354162,0.21023172
2023-01-15 16:00:00+00:00,0.21436787,0.20448261,0.18676502,0.22869125,0.20369798
2023-01-15 17:00:00+00:00,0.20933932,0.19993716,0.18140328,0.2226462,0.1985429
2023-01-15 18:00:00+00:00,0.20603794,0.19698328,0.17844468,0.21907696,0.19525486
2023-01-15 19:00:00+00:00,0.2034592,0.19618964,0.17797118,0.21739694,0.19293332
2023-01-15 20:00:00+00:00,0.2021361,0.19683439,0.18022901,0.21766064,0.19154096
2023-01-15 21:00:00+00:00,0.20509708,0.20134503,0.18799812,0.22208998,0.19400883
2023-01-15 22:00:00+00:00,0.2085402,0.20615256,0.1963659,0.228232,0.1968103
2023-01-15 23:00:00+00:00,0.2119742,0.21061718,0.20384997,0.23406175,0.19940495
2023-01-16 00:00:00+00:00,0.21747613,0.21612597,0.21314937,0.24079695,0.2037453
2023-01-16 01:00:00+00:00,0.22257763,0.22060901,0.22072756,0.24809507,0.20780379
2023-01-16 02:00:00+00:00,0.22760451,0.22494984,0.22800207,0.25606105,0.21115768
2023-01-16 03:00:00+00:00,0.23142648,0.22690219,0.23445648,0.261322,0.21282011
2023-01-16 04:00:00+00:00,0.23289138,0.22647244,0.23870003,0.2642543,0.21206391
2023-01-16 05:00:00+00:00,0.23189384,0.22377408,0.24093693,0.2642804,0.20838523
2023-01-16 06:00:00+00:00,0.22515291,0.2165358,0.23741788,0.25876674,0.19917446
2023-01-16 07:00:00+00:00,0.2134732,0.20576495,0.2289902,0.24867484,0.18524927
2023-01-16 08:00:00+00:00,0.19731796,0.19301969,0.21657419,0.23473778,0.16724432
2023-01-16 09:00:00+00:00,0.17516094,0.17674321,0.1995942,0.21656623,0.14457607
2023-01-16 10:00:00+00:00,0.1531207,0.15857494,0.18158334,0.19689873,0.121074796
2023-01-16 11:00:00+00:00,0.13527858,0.14198637,0.16498715,0.17951909,0.09923226
2023-01-16 12:00:00+00:00,0.12314975,0.12714028,0.15064692,0.16578731,0.07970989
2023-01-16 13:00:00+00:00,0.112921655,0.11495668,0.13928121,0.15562502,0.06403047
2023-01-16 14:00:00+00:00,0.10415006,0.10413355,0.12979758,0.14823839,0.051571965
2023-01-16 15:00:00+00:00,0.097988605,0.09514356,0.1223833,0.14326605,0.04238534
2023-01-16 16:00:00+00:00,0.09236258,0.08744329,0.11572653,0.13886955,0.035164237
2023-01-16 17:00:00+00:00,0.08736247,0.08028579,0.10879004,0.13437149,0.029311836
2023-01-16 18:00:00+00:00,0.08270705,0.073556066,0.101812124,0.12946686,0.024526
2023-01-16 19:00:00+00:00,0.07900268,0.06715721,0.09452337,0.12469354,0.020769477
2023-01-16 20:00:00+00:00,0.0757243,0.061454117,0.08762878,0.11970875,0.017980516
2023-01-16 21:00:00+00:00,0.07338768,0.05745554,0.081566334,0.11549762,0.016498625
2023-01-16 22:00:00+00:00,0.07139176,0.054669738,0.0762645,0.11184302,0.015819669
2023-01-16 23:00:00+00:00,0.06933671,0.052029192,0.07076895,0.108109325,0.0153442025
2023-01-17 00:00:00+00:00,0.06742686,0.049087405,0.064436555,0.10460904,0.014792919
2023-01-17 01:00:00+00:00,0.064816654,0.044248402,0.05749595,0.10015616,0.013020158
2023-01-17 02:00:00+00:00,0.062094808,0.038686097,0.049592018,0.094701976,0.010689974
2023-01-17 03:00:00+00:00,0.05957985,0.03342849,0.04094237,0.08881262,0.0077163577
2023-01-17 04:00:00+00:00,0.05687028,0.027118802,0.032484114,0.082267195,0.0041525364
2023-01-17 05:00:00+00:00,0.054440856,0.020672321,0.024105787,0.07571694,0.0006248951
2023-01-17 06:00:00+00:00,0.05299157,0.015871525,0.016621828,0.069980234,-0.0019068718
2023-01-17 07:00:00+00:00,0.05172223,0.012453914,0.010305941,0.06529316,-0.0033252835
2023-01-17 08:00:00+00:00,0.050418615,0.009363294,0.004303992,0.06127426,-0.0043895245
2023-01-17 09:00:00+00:00,0.048560143,0.0051802993,-0.0021084547,0.057118982,-0.005857438
2023-01-17 10:00:00+00:00,0.046773255,0.0003812313,-0.008709848,0.05354461,-0.0074867904
2023-01-17 11:00:00+00:00,0.044667423,-0.0049842,-0.015679717,0.048816413,-0.0098342
2023-01-17 12:00:00+00:00,0.042316675,-0.01065588,-0.022548974,0.042979628,-0.0128338635
2023-01-17 13:00:00+00:00,0.040994108,-0.015324354,-0.028626144,0.037650436,-0.0149508715
2023-01-17 14:00:00+00:00,0.03974521,-0.018943816,-0.033799887,0.03247747,-0.015682071
2023-01-17 15:00:00+00:00,0.038056254,-0.022429883,-0.03893137,0.026892692,-0.01625827
2023-01-17 16:00:00+00:00,0.036967397,-0.02510941,-0.04356298,0.022040457,-0.016594052
2023-01-17 17:00:00+00:00,0.035983622,-0.027915716,-0.04769689,0.01771292,-0.016835362
2023-01-17 18:00:00+00:00,0.034473777,-0.03135237,-0.05206865,0.012645394,-0.017157733
2023-01-17 19:00:00+00:00,0.032468915,-0.035460204,-0.05633375,0.006743878,-0.017803758
2023-01-17 20:00:00+00:00,0.03074938,-0.039147735,-0.060253024,0.0013334751,-0.018485427
2023-01-17 21:00:00+00:00,0.029475212,-0.041660577,-0.06343514,-0.0032517314,-0.018926203
2023-01-17 22:00:00+00:00,0.028701723,-0.043117702,-0.06556162,-0.0067509115,-0.019097418
2023-01-17 23:00:00+00:00,0.028664112,-0.04325241,-0.06616548,-0.008031696,-0.01886183
2023-01-18 00:00:00+00:00,0.02897036,-0.04274127,-0.065939724,-0.007749945,-0.018280774
2023-01-18 01:00:00+00:00,0.028840423,-0.042951554,-0.06589532,-0.00750494,-0.017877072
2023-01-18 02:00:00+00:00,0.02867204,-0.04350236,-0.066331536,-0.0077520907,-0.017601937
2023-01-18 03:00:00+00:00,0.028817356,-0.04362896,-0.06663054,-0.008321673,-0.0172607
2023-01-18 04:00:00+00:00,0.02887839,-0.04385382,-0.06676665,-0.008992672,-0.016962111
2023-01-18 05:00:00+00:00,0.028669238,-0.044157743,-0.06675649,-0.009352505,-0.016824067
2023-01-18 06:00:00+00:00,0.028627992,-0.04405424,-0.06661144,-0.009827256,-0.016682416
2023-01-18 07:00:00+00:00,0.028808177,-0.043668658,-0.066591024,-0.01064527,-0.016106158
2023-01-18 08:00:00+00:00,0.029062629,-0.04306361,-0.06654018,-0.011730701,-0.014342457
2023-01-18 09:00:00+00:00,0.029095948,-0.042881668,-0.06675276,-0.013390541,-0.012826115
2023-01-18 10:00:00+00:00,0.028846681,-0.043381214,-0.06736711,-0.015712589,-0.011790723
2023-01-18 11:00:00+00:00,0.02802521,-0.044766515,-0.06892106,-0.019140452,-0.011655182
2023-01-18 12:00:00+00:00,0.027301729,-0.046203494,-0.07096821,-0.023235679,-0.011847228
2023-01-18 13:00:00+00:00,0.026598155,-0.047498137,-0.073087424,-0.027752608,-0.0124513805
2023-01-18 14:00:00+00:00,0.02603209,-0.04818505,-0.07476163,-0.032542944,-0.013212889
2023-01-18 15:00:00+00:00,0.0257321,-0.04840082,-0.075983286,-0.036806762,-0.013776541
2023-01-18 16:00:00+00:00,0.026084721,-0.047933906,-0.07548314,-0.038903356,-0.013588846
2023-01-18 17:00:00+00:00,0.026693165,-0.046919316,-0.073592365,-0.03956878,-0.012354672
2023-01-18 18:00:00+00:00,0.027639627,-0.044524103,-0.07054219,-0.039132535,-0.009975851
2023-01-18 19:00:00+00:00,0.028756797,-0.039919645,-0.066586375,-0.037808448,-0.0066055655
2023-01-18 20:00:00+00:00,0.030396283,-0.03336823,-0.061434954,-0.035218894,-0.0019811988
2023-01-18 21:00:00+00:00,0.03242606,-0.027999073,-0.055464268,-0.030997545,0.0036345124
2023-01-18 22:00:00+00:00,0.03604406,-0.023044318,-0.047879934,-0.024353474,0.0111246705
2023-01-18 23:00:00+00:00,0.040996075,-0.01677075,-0.038404793,-0.014905989,0.020950079
2023-01-19 00:00:00+00:00,0.047033012,-0.009514272,-0.02719134,-0.0029805303,0.0327698
2023-01-19 01:00:00+00:00,0.0536201,0.0019736886,-0.017378837,0.011436135,0.04464066
2023-01-19 02:00:00+00:00,0.059390545,0.011998475,-0.009018004,0.024812728,0.05433017
2023-01-19 03:00:00+00:00,0.06390965,0.017578602,-0.0036469102,0.034757346,0.060662866
2023-01-19 04:00:00+00:00,0.066271305,0.019238055,-0.0009524226,0.039058894,0.063578844
2023-01-19 05:00:00+00:00,0.06509602,0.015712082,-0.002392292,0.03915307,0.062486887
2023-01-19 06:00:00+00:00,0.0606851,0.007769048,-0.0088605285,0.033639044,0.05716282
2023-01-19 07:00:00+00:00,0.056460857,-0.0013021231,-0.016593575,0.02659157,0.04986322
2023-01-19 08:00:00+00:00,0.051465333,-0.00727877,-0.025518537,0.018199056,0.040832877
2023-01-19 09:00:00+00:00,0.04610336,-0.014306396,-0.035882622,0.009273142,0.03049481
2023-01-19 10:00:00+00:00,0.040382802,-0.028951317,-0.047665566,-0.0004503429,0.018448949
2023-01-19 11:00:00+00:00,0.03488487,-0.04434195,-0.060010493,-0.01107797,0.005333841
2023-01-19 12:00:00+00:00,0.029704154,-0.056441277,-0.07285085,-0.021971583,-0.008177578
2023-01-19 13:00:00+00:00,0.023841798,-0.065600604,-0.08341926,-0.03362477,-0.020590007
2023-01-19 14:00:00+00:00,0.018793523,-0.072767705,-0.08629227,-0.044207424,-0.025838107
2023-01-19 15:00:00+00:00,0.015173197,-0.07906526,-0.088746876,-0.052877754,-0.02902612
2023-01-19 16:00:00+00:00,0.013306379,-0.08434266,-0.090760976,-0.057855844,-0.03166172
2023-01-19 17:00:00+00:00,0.012318432,-0.08851001,-0.09205809,-0.060582876,-0.03396806
2023-01-19 18:00:00+00:00,0.011642456,-0.09175718,-0.09256995,-0.062107563,-0.035989165
2023-01-19 19:00:00+00:00,0.010868132,-0.09510571,-0.09310922,-0.06337458,-0.037721485
2023-01-19 20:00:00+00:00,0.010015488,-0.0981797,-0.09358132,-0.06503385,-0.039285004
2023-01-19 21:00:00+00:00,0.00915736,-0.100898206,-0.093903095,-0.066173315,-0.040763408
2023-01-19 22:00:00+00:00,0.008416951,-0.10309583,-0.094136864,-0.06731716,-0.0421018
2023-01-19 23:00:00+00:00,0.007519901,-0.10528505,-0.09432489,-0.0683949,-0.043494046
2023-01-20 00:00:00+00:00,0.0067189336,-0.10704529,-0.09445372,-0.06907582,-0.044862777
2023-01-20 01:00:00+00:00,0.0061840415,-0.10805029,-0.09450868,-0.06937769,-0.04598865
2023-01-20 02:00:00+00:00,0.0064368844,-0.10753533,-0.0944038,-0.068696946,-0.046539247
2023-01-20 03:00:00+00:00,0.0070933104,-0.10563433,-0.094035506,-0.06723946,-0.04644108
2023-01-20 04:00:00+00:00,0.007827103,-0.10353029,-0.09350318,-0.06609881,-0.0458844
2023-01-20 05:00:00+00:00,0.008526921,-0.10178822,-0.09296891,-0.06621328,-0.044950992
2023-01-20 06:00:00+00:00,0.009396672,-0.100233376,-0.09254441,-0.06685838,-0.043864667
2023-01-20 07:00:00+00:00,0.009659946,-0.09991196,-0.09239212,-0.06767735,-0.04332629
2023-01-20 08:00:00+00:00,0.010328531,-0.099049866,-0.092292845,-0.06857136,-0.043059617
2023-01-20 09:00:00+00:00,0.010852516,-0.09853691,-0.09219676,-0.06889486,-0.042916924
2023-01-20 10:00:00+00:00,0.010949433,-0.09866375,-0.09217632,-0.06912246,-0.04299614
2023-01-20 11:00:00+00:00,0.010746002,-0.099457026,-0.092290014,-0.07026535,-0.043232173
2023-01-20 12:00:00+00:00,0.010487258,-0.09987968,-0.0923512,-0.07213986,-0.04363528
2023-01-20 13:00:00+00:00,0.009348929,-0.101537764,-0.09245792,-0.074572474,-0.044325262
2023-01-20 14:00:00+00:00,0.008022606,-0.10341582,-0.09254944,-0.07704142,-0.045196265
2023-01-20 15:00:00+00:00,0.006309271,-0.10560042,-0.09265047,-0.080126554,-0.046559006
2023-01-20 16:00:00+00:00,0.0041635633,-0.10803166,-0.09272942,-0.083716184,-0.04819721
2023-01-20 17:00:00+00:00,0.0025501847,-0.10944909,-0.09268314,-0.08617762,-0.049797922
2023-01-20 18:00:00+00:00,0.0010492802,-0.110623986,-0.09250575,-0.08634329,-0.05147299
2023-01-20 19:00:00+00:00,0.0008286238,-0.10965335,-0.09209511,-0.08536449,-0.052478015
2023-01-20 20:00:00+00:00,0.0005671978,-0.10894209,-0.09148699,-0.08474383,-0.053328127
2023-01-20 21:00:00+00:00,0.0010448694,-0.106921524,-0.09081924,-0.08405402,-0.05364096
2023-01-20 22:00:00+00:00,0.0016970038,-0.10409784,-0.09022218,-0.083212465,-0.053609073
2023-01-20 23:00:00+00:00,0.0026522875,-0.10083923,-0.08964023,-0.08194786,-0.053356826
2023-01-21 00:00:00+00:00,0.0036232471,-0.0967336,-0.08925021,-0.08100864,-0.052744
2023-01-21 01:00:00+00:00,0.00545007,-0.09255847,-0.08874005,-0.079390824,-0.052027673
2023-01-21 02:00:00+00:00,0.0075270534,-0.08895013,-0.08824214,-0.077672035,-0.051282853
2023-01-21 03:00:00+00:00,0.009910047,-0.08598372,-0.08805832,-0.07483798,-0.050233006
2023-01-21 04:00:00+00:00,0.012445807,-0.084293306,-0.08812949,-0.072212666,-0.04624182
2023-01-21 05:00:00+00:00,0.013989091,-0.08445528,-0.08869222,-0.07083002,-0.04286048
2023-01-21 06:00:00+00:00,0.0149737,-0.08572942,-0.08957496,-0.071433485,-0.04006183
